id,nombre,descripcion,categoria,cantidad,precio,fechaVencimiento,estado,imagen,createdAt,updatedAt,categoria_id,numero_lote,cantidad_maxima,cantidad_minima,dias_reabastecimiento,punto_reorden,ubicacion_general,clave,clave2,unidad_medida_id
"PROD-00214","SUTURA CATGUT CROMICO 2-0 35/37MM (T12)","SUTURA CATGUT CROMICO 2-0 35/37MM (T12)","DCB",48,0,,"disponible",,"2025-10-17T17:23:01.352Z","2025-10-28T21:38:58.078Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410551",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00212","SUTURA CATGUT CROMICO 1 35/37MM (T12)","SUTURA CATGUT CROMICO 1 35/37MM (T12)","DCB",4,0,,"disponible",,"2025-10-17T17:23:01.354Z","2025-10-17T02:00:00.000Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410569",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00230","SUTURA SEDA NEGRA TRENZ. 3-0 25/26MM (T5)","SUTURA SEDA NEGRA TRENZ. 3-0 25/26MM (T5)","DCB",64,0,,"disponible",,"2025-10-17T17:23:01.557Z","2025-11-01T01:28:28.504Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410619",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00227","SUTURA SEDA NEGRA TRENZ. 2-0 25/27MM (T5)","SUTURA SEDA NEGRA TRENZ. 2-0 25/27MM (T5)","DCB",57,0,,"disponible",,"2025-10-17T17:23:01.023Z","2025-11-04T04:28:30.182Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410627",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00228","SUTURA SEDA NEGRA TRENZ. 2-0 35/37MM (T12)","SUTURA SEDA NEGRA TRENZ. 2-0 35/37MM (T12)","DCB",112,0,,"disponible",,"2025-10-17T17:23:01.053Z","2025-11-01T01:28:28.504Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410643",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00229","SUTURA SEDA NEGRA TRENZ.  3-0 S/A","SUTURA SEDA NEGRA TRENZ.  3-0 S/A","DCB",22,0,,"disponible",,"2025-10-17T17:23:01.195Z","2025-10-17T17:23:01.195Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410734",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00226","SUTURA SEDA NEGRA TRENZ. 2-0 S/A","SUTURA SEDA NEGRA TRENZ. 2-0 S/A","DCB",116,0,,"disponible",,"2025-10-17T17:23:01.302Z","2025-10-31T00:56:03.405Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410742",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00224","SUTURA SEDA NEGRA TRENZ. 0 S/A","SUTURA SEDA NEGRA TRENZ. 0 S/A","DCB",84,0,,"disponible",,"2025-10-17T17:23:01.065Z","2025-10-17T17:23:01.065Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410767",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00222","SUTURA SEDA  NEGRA  1 S/A","SUTURA SEDA  NEGRA  1 S/A","DCB",169,0,,"disponible",,"2025-10-17T17:23:01.054Z","2025-11-04T07:30:08.586Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410775",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00236","SUTURA SINT. ABS VICRYL 4-0 25/26MM (T5)","SUTURA SINT. ABS VICRYL 4-0 25/26MM (T5)","DCB",55,0,,"disponible",,"2025-10-17T17:23:01.382Z","2025-10-17T17:23:01.382Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410833",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00235","SUTURA SINT. ABS VICRYL 3-0 25/26MM (T5)","SUTURA SINT. ABS VICRYL 3-0 25/26MM (T5)","DCB",13,0,,"disponible",,"2025-10-17T17:23:01.378Z","2025-11-01T01:28:28.504Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410858",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00233","SUTURA SINT. ABS VICRYL 2-0 25/26MM (T5)","SUTURA SINT. ABS VICRYL 2-0 25/26MM (T5)","DCB",146,0,,"disponible",,"2025-10-17T17:23:01.529Z","2025-11-03T21:49:06.832Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410866",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00232","SUTURA SINT. ABS VICRYL 1 35/37MM (T12)","SUTURA SINT. ABS VICRYL 1 35/37MM (T12)","DCB",43,0,,"disponible",,"2025-10-17T17:23:01.318Z","2025-11-04T07:30:08.586Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410882",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00231","SUTURA SINT. ABS VICRYL 0 35/37MM (T12)","SUTURA SINT. ABS VICRYL 0 35/37MM (T12)","DCB",195,0,,"disponible",,"2025-10-17T17:23:01.236Z","2025-10-28T21:38:58.078Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410890",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00234","SUTURA SINT. ABS VICRYL 2-0 35/37MM (T12)","SUTURA SINT. ABS VICRYL 2-0 35/37MM (T12)","DCB",45,0,,"disponible",,"2025-10-17T17:23:01.392Z","2025-10-31T01:40:42.240Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410916",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00237","SUTURA SINT. ABS. VICRYL 3-0 24MM (T5) REVER-CORT","SUTURA SINT. ABS. VICRYL 3-0 24MM (T5) REVER-CORT","DCB",49,0,,"disponible",,"2025-10-17T17:23:01.523Z","2025-10-17T17:23:01.522Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410973",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00241","SUTURA SINT.NO. ABS.POLIPROPILENO 2-0  A.RECTA  (PROLENE)","SUTURA SINT.NO. ABS.POLIPROPILENO 2-0  A.RECTA  (PROLENE)","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.237Z","2025-10-28T20:21:18.680Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8410981",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00238","SUTURA SINT. NO ABS. POLIESTER 2 40/45MM (T12) CORTANTE (ETHIBON)","SUTURA SINT. NO ABS. POLIESTER 2 40/45MM (T12) CORTANTE (ETHIBON)","DCB",47,0,,"disponible",,"2025-10-17T17:23:01.383Z","2025-10-17T17:23:01.382Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8411336",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00246","SUTURA SINT.ABS.MONOF.POLIDIOXANONA 1 (PDS) (T12)","SUTURA SINT.ABS.MONOF.POLIDIOXANONA 1 (PDS) (T12)","DCB",98,0,,"disponible",,"2025-10-17T17:23:01.481Z","2025-10-31T00:56:03.405Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8411559",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00223","SUTURA SEDA NEGRA TRENZ. 1 35/37MM (T12)","SUTURA SEDA NEGRA TRENZ. 1 35/37MM (T12)","DCB",122,0,,"disponible",,"2025-10-17T17:23:01.384Z","2025-10-31T07:36:46.060Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8411948",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00225","SUTURA SEDA NEGRA TRENZ. 0  25/26MM (T5)","SUTURA SEDA NEGRA TRENZ. 0  25/26MM (T5)","DCB",87,0,,"disponible",,"2025-10-17T17:23:01.066Z","2025-10-17T17:23:01.066Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8411955",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00251","SUTURA SINT.MONF. NO ABS. NYLON 6-0 10/13MM (T5)","SUTURA SINT.MONF. NO ABS. NYLON 6-0 10/13MM (T5)","DCB",57,0,,"disponible",,"2025-10-17T17:23:01.017Z","2025-10-17T02:00:00.000Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8412268",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00247","SUTURA SINT.ABS.MONOF.POLIDIOXANONA 3-0 (PDS) (T12)","SUTURA SINT.ABS.MONOF.POLIDIOXANONA 3-0 (PDS) (T12)","DCB",72,0,,"disponible",,"2025-10-17T17:23:01.197Z","2025-10-17T17:23:01.196Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8412276",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00252","SUTURA SINT.MONF. NO ABS. NYLON 10-0 DA","SUTURA SINT.MONF. NO ABS. NYLON 10-0 DA","DCB",21,0,,"disponible",,"2025-10-17T17:23:01.198Z","2025-10-17T17:23:01.197Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8412441",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00211","SUTURA CATGUT CROMICO 0 35/37MM (T12)","SUTURA CATGUT CROMICO 0 35/37MM (T12)","DCB",73,0,,"disponible",,"2025-10-17T17:23:01.353Z","2025-10-17T17:23:01.353Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8412623",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00213","SUTURA CATGUT CROMICO 2-0 25/27MM (T5)","SUTURA CATGUT CROMICO 2-0 25/27MM (T5)","DCB",52,0,,"disponible",,"2025-10-17T17:23:01.380Z","2025-11-01T01:28:28.504Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8414371",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00210","SUTURA CATGUT CROMICO 0  25/26MM (T5)","SUTURA CATGUT CROMICO 0  25/26MM (T5)","DCB",99,0,,"disponible",,"2025-10-17T17:23:01.354Z","2025-10-17T17:23:01.354Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8414447",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00215","SUTURA CATGUT CROMICO 3-0 25/27MM (T5)","SUTURA CATGUT CROMICO 3-0 25/27MM (T5)","DCB",41,0,,"disponible",,"2025-10-17T17:23:01.329Z","2025-10-17T02:00:00.000Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8414462",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00216","SUTURA CATGUT CROMICO 4-0 25/27MM (T5)","SUTURA CATGUT CROMICO 4-0 25/27MM (T5)","DCB",59,0,,"disponible",,"2025-10-17T17:23:01.356Z","2025-10-17T17:23:01.355Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8414470",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"2960fca6-9f07-41c9-b71e-ec88b00c4239","SUTURA DE POLIESTER BLANCO ETHIBOND 5-0 DA (T5)","SUTURA DE POLIESTER BLANCO ETHIBOND 5-0 DA (T5)","DCB",48,0,,"disponible",,"2025-10-17T17:23:01.184Z","2025-10-17T02:00:00.000Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8420220",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00218","SUTURA MONOF. COPOLI. MONOCRYL 3-0 24MM (T5) REVER-CORT","SUTURA MONOF. COPOLI. MONOCRYL 3-0 24MM (T5) REVER-CORT","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.377Z","2025-10-17T17:23:01.376Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8420295",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00221","SUTURA MONOF. COPOLI. MONOCRYL 5-0 15/17MM (T5)","SUTURA MONOF. COPOLI. MONOCRYL 5-0 15/17MM (T5)","DCB",182,0,,"disponible",,"2025-10-17T17:23:01.067Z","2025-10-28T21:38:58.078Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8420402",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00217","SUTURA MONOF. COPOLI. MONOCRYL 2-0 25/26MM (T5)","SUTURA MONOF. COPOLI. MONOCRYL 2-0 25/26MM (T5)","DCB",106,0,,"disponible",,"2025-10-17T17:23:01.328Z","2025-10-17T02:00:00.000Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8420410",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00219","SUTURA MONOF. COPOLI. MONOCRYL 3-0 25/26MM (T5)","SUTURA MONOF. COPOLI. MONOCRYL 3-0 25/26MM (T5)","DCB",102,0,,"disponible",,"2025-10-17T17:23:01.477Z","2025-11-04T07:30:08.586Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8420428",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00220","SUTURA MONOF. COPOLI. MONOCRYL 4-0 25/26MM (T5)","SUTURA MONOF. COPOLI. MONOCRYL 4-0 25/26MM (T5)","DCB",97,0,,"disponible",,"2025-10-17T17:23:01.068Z","2025-10-17T17:23:01.068Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8420436",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00256","TELA ADHESIVA DE 24 CORTES","TELA ADHESIVA DE 24 CORTES","DCB",104,0,,"disponible",,"2025-10-17T17:23:01.391Z","2025-11-04T03:10:17.839Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8690103",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00255","TELA ADHESIVA DE 12 CORTES","TELA ADHESIVA DE 12 CORTES","DCB",110,0,,"disponible",,"2025-10-17T17:23:01.030Z","2025-11-04T04:28:30.182Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8690152",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00254","TELA ADHESIVA DE 6 CORTES","TELA ADHESIVA DE 6 CORTES","DCB",16,0,,"disponible",,"2025-10-17T17:23:01.511Z","2025-11-04T04:37:15.458Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8690202",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00253","TELA ADHESIVA DE 4 CORTES","TELA ADHESIVA DE 4 CORTES","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.512Z","2025-11-02T07:19:16.313Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8690251",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00257","TOALLAS P/GINECOOBSTETRICIA RECTANGULAR","TOALLAS P/GINECOOBSTETRICIA RECTANGULAR","DCB",50,0,,"disponible",,"2025-10-17T17:23:01.553Z","2025-11-04T04:06:19.719Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"8940052",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00008","ALGODON TORUNDAS","ALGODON TORUNDAS","DCB",230,0,,"disponible",,"2025-10-17T17:23:01.540Z","2025-11-04T08:04:59.016Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"9040100",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00270","TUBO PARA CANALIZACION  5/16"" (1/4)","TUBO PARA CANALIZACION  5/16"" (1/4)","DCB",21,0,,"disponible",,"2025-10-17T17:23:01.242Z","2025-10-29T02:35:33.261Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"9080015",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00272","TUBO PARA CANALIZACION 1/2""","TUBO PARA CANALIZACION 1/2""","DCB",1,0,,"disponible",,"2025-10-17T17:23:01.185Z","2025-10-28T21:26:09.132Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"9080114",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00273","TUBO PARA CANALIZACION 3/4""","TUBO PARA CANALIZACION 3/4""","DCB",12,0,,"disponible",,"2025-10-17T17:23:01.186Z","2025-10-17T17:23:01.186Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"9080122",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00271","TUBO PARA CANALIZACION 1''","TUBO PARA CANALIZACION 1''","DCB",15,0,,"disponible",,"2025-10-17T17:23:01.188Z","2025-10-17T17:23:01.187Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"9080130",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00274","TUBO PARA TORNIQUETE DE LATEX","TUBO PARA TORNIQUETE DE LATEX","DCB",5,0,,"disponible",,"2025-10-17T17:23:01.193Z","2025-11-04T04:00:28.853Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"9080890",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00269","TUBO PARA ASPIRADOR DE HULE LATEX","TUBO PARA ASPIRADOR DE HULE LATEX","DCB",28,0,,"disponible",,"2025-10-17T17:23:01.027Z","2025-11-04T07:23:15.470Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"9080924",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00276","VENDA ELASTICA ADHESIVA TENSOPLAST 10CM","VENDA ELASTICA ADHESIVA TENSOPLAST 10CM","DCB",24,0,,"disponible",,"2025-10-17T17:23:01.376Z","2025-11-04T08:04:59.016Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"9530092",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00277","VENDA ELASTICA ADHESIVA TENSOPLAST 7.5CM","VENDA ELASTICA ADHESIVA TENSOPLAST 7.5CM","DCB",0,49.68,,"DESCONTINUADO","","2025-10-17T17:23:01.566Z","2025-10-17T17:23:01.565Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"9530100",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00275","VENDA DE GASA DE ALGODON 5 X 2.7","VENDA DE GASA DE ALGODON 5 X 2.7","DCB",47,0,,"disponible",,"2025-10-17T17:23:01.385Z","2025-10-17T17:23:01.385Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"9530209",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00282","VENDA ENYESADA DE GASA DE ALGODON 5 CM","VENDA ENYESADA DE GASA DE ALGODON 5 CM","DCB",8,0,,"disponible",,"2025-10-17T17:23:01.387Z","2025-10-29T08:14:31.356Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"9530456",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00283","VENDA ENYESADA DE GASA DE ALGODON 10 CM","VENDA ENYESADA DE GASA DE ALGODON 10 CM","DCB",85,0,,"disponible",,"2025-10-17T17:23:01.388Z","2025-10-31T07:57:56.848Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"9530555",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00284","VENDA ENYESADA DE GASA DE ALGODON 15 CM","VENDA ENYESADA DE GASA DE ALGODON 15 CM","DCB",108,0,,"disponible",,"2025-10-17T17:23:01.389Z","2025-10-17T02:00:00.000Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"9530571",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00285","VENDA ENYESADA DE GASA DE ALGODON 20 CM","VENDA ENYESADA DE GASA DE ALGODON 20 CM","DCB",12,0,,"disponible",,"2025-10-17T17:23:01.390Z","2025-10-17T17:23:01.389Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"9530597",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00281","VENDA ELASTICA DE TEJIDO PLANO 30 CM","VENDA ELASTICA DE TEJIDO PLANO 30 CM","DCB",69,0,,"disponible",,"2025-10-17T17:23:01.563Z","2025-11-04T07:30:08.586Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"9532825",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00278","VENDA ELASTICA DE TEJIDO PLANO 5 CM","VENDA ELASTICA DE TEJIDO PLANO 5 CM","DCB",297,0,,"disponible",,"2025-10-17T17:23:01.391Z","2025-11-04T07:57:49.752Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"9532858",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00279","VENDA ELASTICA DE TEJIDO PLANO 10 CM","VENDA ELASTICA DE TEJIDO PLANO 10 CM","DCB",476,0,,"disponible",,"2025-10-17T17:23:01.510Z","2025-11-04T07:36:08.269Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"9532866",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00280","VENDA ELASTICA DE TEJIDO PLANO  15 CM","VENDA ELASTICA DE TEJIDO PLANO  15 CM","DCB",489,0,,"disponible",,"2025-10-17T17:23:01.564Z","2025-11-04T04:06:19.719Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"9532874",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
